Date;1 Week;2 Weeks;1 Month;2 Months;3 Months;6 Months;9 Months;12 Months;EONIA;Inflation;Real_GDP_growth
25-5-2016;0.06;0.05;0.06;0.09;0.23;0.24;0.18;0.16;-0.342;-0.1;-1.590209127
26-5-2016;0.06;0.05;0.07;0.1;0.23;0.24;0.18;0.16;-0.356;-0.1;-1.590209127
27-5-2016;0.06;0.05;0.06;0.1;0.23;0.24;0.18;0.16;-0.346;-0.1;-1.590209127
30-5-2016;0.06;0.05;0.05;0.09;0.23;0.24;0.18;0.16;-0.345;-0.1;-1.590209127
31-5-2016;0.06;0.05;0.05;0.09;0.23;0.24;0.19;0.18;-0.324;-0.1;-1.590209127
1-6-2016;0.06;0.05;0.05;0.09;0.23;0.24;0.19;0.18;-0.333;0.1;-1.590209127
2-6-2016;0.06;0.05;0.05;0.09;0.23;0.24;0.19;0.18;-0.33;0.1;-1.590209127
3-6-2016;0.06;0.05;0.05;0.09;0.23;0.24;0.19;0.18;-0.338;0.1;-1.590209127
6-6-2016;0.06;0.05;0.05;0.1;0.24;0.25;0.19;0.18;-0.331;0.1;-1.590209127
7-6-2016;0.06;0.05;0.05;0.1;0.22;0.25;0.19;0.18;-0.333;0.1;-1.590209127
8-6-2016;0.06;0.05;0.06;0.1;0.22;0.25;0.19;0.18;-0.337;0.1;-1.590209127
9-6-2016;0.06;0.05;0.06;0.11;0.22;0.25;0.19;0.18;-0.331;0.1;-1.590209127
10-6-2016;0.06;0.05;0.06;0.12;0.23;0.25;0.19;0.18;-0.329;0.1;-1.590209127
13-6-2016;0.06;0.05;0.07;0.12;0.23;0.25;0.19;0.18;-0.327;0.1;-1.590209127
14-6-2016;0.09;0.06;0.05;0.1;0.22;0.24;0.18;0.18;-0.33;0.1;-1.590209127
15-6-2016;0.06;0.05;0.06;0.1;0.22;0.24;0.18;0.18;-0.334;0.1;-1.590209127
16-6-2016;0.06;0.05;0.06;0.11;0.22;0.24;0.18;0.19;-0.335;0.1;-1.590209127
17-6-2016;0.09;0.05;0.06;0.1;0.22;0.24;0.18;0.19;-0.341;0.1;-1.590209127
20-6-2016;0.06;0.05;0.06;0.1;0.22;0.24;0.18;0.19;-0.341;0.1;-1.590209127
21-6-2016;0.06;0.05;0.06;0.1;0.22;0.24;0.18;0.19;-0.335;0.1;-1.590209127
22-6-2016;0.06;0.05;0.06;0.1;0.22;0.24;0.18;0.19;-0.34;0.1;-1.590209127
23-6-2016;0.06;0.05;0.06;0.1;0.22;0.23;0.17;0.18;-0.345;0.1;-1.590209127
24-6-2016;0.09;0.05;0.06;0.09;0.2;0.24;0.17;0.18;-0.323;0.1;-1.590209127
27-6-2016;0.06;0.05;0.05;0.08;0.2;0.23;0.16;0.17;-0.336;0.1;-1.590209127
28-6-2016;0.05;0.05;0.05;0.08;0.2;0.25;0.19;0.2;-0.337;0.1;-1.590209127
29-6-2016;0.09;0.06;0.05;0.07;0.19;0.24;0.18;0.19;-0.337;0.1;-1.590209127
30-6-2016;0.05;0.05;0.06;0.07;0.19;0.24;0.18;0.19;-0.293;0.1;-1.590209127
1-7-2016;0.05;0.05;0.06;0.07;0.19;0.24;0.18;0.19;-0.321;0.2;1.343507826
4-7-2016;0.06;0.05;0.05;0.07;0.19;0.25;0.18;0.19;-0.315;0.2;1.343507826
5-7-2016;0.06;0.05;0.09;0.07;0.19;0.25;0.18;0.18;-0.323;0.2;1.343507826
6-7-2016;0.07;0.05;0.06;0.07;0.18;0.24;0.17;0.17;-0.326;0.2;1.343507826
7-7-2016;0.07;0.06;0.06;0.07;0.18;0.24;0.17;0.17;-0.329;0.2;1.343507826
8-7-2016;0.12;0.05;0.05;0.07;0.18;0.24;0.17;0.17;-0.321;0.2;1.343507826
11-7-2016;0.07;0.05;0.05;0.07;0.18;0.24;0.17;0.18;-0.326;0.2;1.343507826
12-7-2016;0.07;0.13;0.12;0.12;0.18;0.24;0.17;0.17;-0.324;0.2;1.343507826
13-7-2016;0.07;0.07;0.07;0.08;0.18;0.24;0.17;0.17;-0.326;0.2;1.343507826
14-7-2016;0.08;0.13;0.14;0.15;0.2;0.25;0.17;0.17;-0.332;0.2;1.343507826
15-7-2016;0.07;0.11;0.12;0.13;0.19;0.25;0.18;0.18;-0.333;0.2;1.343507826
18-7-2016;0.06;0.16;0.13;0.09;0.19;0.25;0.19;0.19;-0.334;0.2;1.343507826
19-7-2016;0.06;0.05;0.05;0.08;0.19;0.25;0.19;0.19;-0.336;0.2;1.343507826
20-7-2016;0.06;0.05;0.07;0.09;0.19;0.25;0.19;0.19;-0.333;0.2;1.343507826
21-7-2016;0.12;0.05;0.1;0.08;0.18;0.24;0.18;0.17;-0.335;0.2;1.343507826
22-7-2016;0.13;0.05;0.06;0.09;0.18;0.24;0.18;0.17;-0.335;0.2;1.343507826
25-7-2016;0.11;0.05;0.06;0.08;0.17;0.24;0.18;0.17;-0.334;0.2;1.343507826
26-7-2016;0.07;0.05;0.06;0.08;0.17;0.25;0.18;0.16;-0.334;0.2;1.343507826
27-7-2016;0.07;0.06;0.06;0.08;0.17;0.25;0.18;0.16;-0.331;0.2;1.343507826
28-7-2016;0.06;0.06;0.06;0.08;0.17;0.25;0.18;0.16;-0.335;0.2;1.343507826
29-7-2016;0.09;0.06;0.06;0.08;0.17;0.25;0.18;0.16;-0.321;0.2;1.343507826
1-8-2016;0.05;0.06;0.06;0.08;0.17;0.25;0.18;0.16;-0.33;0.2;1.343507826
2-8-2016;0.06;0.07;0.06;0.09;0.17;0.25;0.18;0.16;-0.331;0.2;1.343507826
3-8-2016;0.06;0.07;0.06;0.09;0.17;0.25;0.17;0.15;-0.332;0.2;1.343507826
4-8-2016;0.1;0.07;0.06;0.09;0.17;0.25;0.17;0.15;-0.337;0.2;1.343507826
5-8-2016;0.08;0.07;0.06;0.09;0.17;0.25;0.17;0.15;-0.339;0.2;1.343507826
8-8-2016;0.07;0.06;0.06;0.09;0.17;0.25;0.17;0.15;-0.342;0.2;1.343507826
9-8-2016;0.07;0.06;0.06;0.08;0.17;0.23;0.17;0.16;-0.338;0.2;1.343507826
10-8-2016;0.06;0.06;0.06;0.08;0.17;0.23;0.17;0.16;-0.333;0.2;1.343507826
11-8-2016;0.12;0.06;0.07;0.08;0.17;0.23;0.17;0.16;-0.344;0.2;1.343507826
12-8-2016;0.09;0.07;0.06;0.06;0.16;0.21;0.16;0.15;-0.347;0.2;1.343507826
15-8-2016;0.06;0.05;0.06;0.06;0.16;0.21;0.16;0.15;-0.346;0.2;1.343507826
16-8-2016;0.05;0.05;0.06;0.07;0.16;0.21;0.18;0.18;-0.336;0.2;1.343507826
17-8-2016;0.05;0.05;0.04;0.06;0.16;0.21;0.18;0.18;-0.338;0.2;1.343507826
18-8-2016;0.08;0.06;0.04;0.06;0.16;0.21;0.18;0.18;-0.339;0.2;1.343507826
19-8-2016;0.09;0.08;0.04;0.05;0.16;0.21;0.18;0.17;-0.342;0.2;1.343507826
22-8-2016;0.05;0.05;0.04;0.06;0.17;0.21;0.18;0.17;-0.341;0.2;1.343507826
23-8-2016;0.04;0.05;0.06;0.07;0.18;0.21;0.18;0.17;-0.34;0.2;1.343507826
24-8-2016;0.04;0.05;0.09;0.06;0.17;0.21;0.18;0.17;-0.339;0.2;1.343507826
25-8-2016;0.04;0.05;0.05;0.06;0.17;0.21;0.18;0.17;-0.341;0.2;1.343507826
26-8-2016;0.04;0.05;0.05;0.05;0.16;0.21;0.18;0.17;-0.343;0.2;1.343507826
29-8-2016;0.04;0.05;0.05;0.05;0.16;0.21;0.18;0.17;-0.345;0.2;1.343507826
30-8-2016;0.04;0.05;0.05;0.05;0.16;0.21;0.18;0.17;-0.341;0.2;1.343507826
31-8-2016;0.04;0.05;0.05;0.04;0.16;0.21;0.18;0.17;-0.329;0.2;1.343507826
1-9-2016;0.05;0.05;0.05;0.04;0.16;0.21;0.18;0.17;-0.338;0.4;1.343507826
2-9-2016;0.04;0.05;0.05;0.04;0.16;0.21;0.18;0.17;-0.339;0.4;1.343507826
5-9-2016;0.04;0.05;0.06;0.05;0.16;0.21;0.18;0.17;-0.339;0.4;1.343507826
6-9-2016;0.04;0.04;0.06;0.04;0.16;0.21;0.18;0.18;-0.341;0.4;1.343507826
7-9-2016;0.05;0.04;0.05;0.04;0.16;0.21;0.18;0.18;-0.354;0.4;1.343507826
8-9-2016;0.06;0.04;0.05;0.04;0.16;0.21;0.18;0.18;-0.337;0.4;1.343507826
9-9-2016;0.04;0.04;0.04;0.05;0.17;0.22;0.19;0.19;-0.342;0.4;1.343507826
12-9-2016;0.04;0.04;0.04;0.05;0.17;0.22;0.19;0.17;-0.344;0.4;1.343507826
13-9-2016;0.04;0.04;0.04;0.05;0.17;0.22;0.19;0.17;-0.346;0.4;1.343507826
14-9-2016;0.08;0.04;0.04;0.05;0.17;0.22;0.19;0.17;-0.342;0.4;1.343507826
15-9-2016;0.12;0.05;0.04;0.05;0.17;0.22;0.19;0.17;-0.345;0.4;1.343507826
16-9-2016;0.15;0.05;0.04;0.05;0.17;0.22;0.19;0.17;-0.346;0.4;1.343507826
19-9-2016;0.04;0.05;0.04;0.05;0.17;0.18;0.16;0.13;-0.347;0.4;1.343507826
20-9-2016;0.04;0.04;0.11;0.05;0.17;0.17;0.16;0.13;-0.346;0.4;1.343507826
21-9-2016;0.04;0.04;0.11;0.05;0.17;0.17;0.16;0.13;-0.347;0.4;1.343507826
22-9-2016;0.07;0.04;0.11;0.05;0.17;0.19;0.17;0.13;-0.342;0.4;1.343507826
23-9-2016;0.04;0.04;0.11;0.05;0.17;0.19;0.17;0.13;-0.345;0.4;1.343507826
26-9-2016;0.06;0.04;0.11;0.05;0.17;0.19;0.17;0.13;-0.345;0.4;1.343507826
27-9-2016;0.09;0.03;0.11;0.05;0.17;0.2;0.18;0.14;-0.343;0.4;1.343507826
28-9-2016;0.07;0.04;0.11;0.05;0.17;0.2;0.18;0.14;-0.346;0.4;1.343507826
29-9-2016;0.13;0.05;0.11;0.05;0.17;0.21;0.19;0.16;-0.343;0.4;1.343507826
30-9-2016;0.15;0.05;0.11;0.05;0.17;0.21;0.19;0.16;-0.329;0.4;1.343507826
3-10-2016;0.15;0.05;0.16;0.05;0.17;0.21;0.19;0.16;-0.321;0.5;-0.209526277
4-10-2016;0.04;0.05;0.18;0.05;0.17;0.21;0.19;0.16;-0.344;0.5;-0.209526277
5-10-2016;0.04;0.05;0.18;0.07;0.18;0.22;0.2;0.19;-0.342;0.5;-0.209526277
6-10-2016;0.04;0.05;0.07;0.07;0.22;0.22;0.2;0.19;-0.346;0.5;-0.209526277
7-10-2016;0.04;0.05;0.06;0.07;0.22;0.22;0.19;0.19;-0.349;0.5;-0.209526277
10-10-2016;0.04;0.05;0.06;0.07;0.22;0.22;0.19;0.2;-0.345;0.5;-0.209526277
11-10-2016;0.04;0.05;0.06;0.07;0.22;0.22;0.19;0.2;-0.348;0.5;-0.209526277
12-10-2016;0.04;0.05;0.07;0.07;0.22;0.22;0.19;0.22;-0.347;0.5;-0.209526277
13-10-2016;0.04;0.05;0.07;0.07;0.22;0.22;0.19;0.21;-0.348;0.5;-0.209526277
14-10-2016;0.04;0.05;0.07;0.07;0.23;0.22;0.19;0.21;-0.35;0.5;-0.209526277
17-10-2016;0.05;0.05;0.07;0.07;0.23;0.25;0.19;0.21;-0.352;0.5;-0.209526277
18-10-2016;0.05;0.05;0.07;0.07;0.23;0.23;0.19;0.22;-0.349;0.5;-0.209526277
19-10-2016;0.04;0.05;0.07;0.07;0.23;0.23;0.2;0.22;-0.351;0.5;-0.209526277
20-10-2016;0.04;0.05;0.07;0.07;0.23;0.23;0.2;0.22;-0.349;0.5;-0.209526277
21-10-2016;0.04;0.05;0.06;0.07;0.23;0.23;0.19;0.22;-0.348;0.5;-0.209526277
24-10-2016;0.05;0.05;0.06;0.07;0.23;0.22;0.19;0.22;-0.35;0.5;-0.209526277
25-10-2016;0.04;0.05;0.06;0.07;0.23;0.22;0.19;0.21;-0.352;0.5;-0.209526277
26-10-2016;0.04;0.05;0.06;0.07;0.23;0.22;0.19;0.22;-0.351;0.5;-0.209526277
27-10-2016;0.04;0.05;0.08;0.07;0.23;0.22;0.19;0.22;-0.354;0.5;-0.209526277
28-10-2016;0.04;0.05;0.07;0.07;0.23;0.22;0.19;0.21;-0.351;0.5;-0.209526277
31-10-2016;0.04;0.08;0.07;0.07;0.23;0.23;0.19;0.21;-0.332;0.5;-0.209526277
1-11-2016;0.04;0.08;0.07;0.11;0.23;0.23;0.19;0.21;-0.348;0.6;-0.209526277
2-11-2016;0.06;0.05;0.07;0.11;0.23;0.23;0.2;0.21;-0.343;0.6;-0.209526277
3-11-2016;0.18;0.05;0.07;0.11;0.23;0.23;0.2;0.21;-0.343;0.6;-0.209526277
4-11-2016;0.04;0.05;0.06;0.11;0.23;0.23;0.19;0.21;-0.343;0.6;-0.209526277
7-11-2016;0.04;0.05;0.06;0.11;0.23;0.23;0.19;0.21;-0.344;0.6;-0.209526277
8-11-2016;0.06;0.05;0.14;0.11;0.23;0.23;0.19;0.21;-0.344;0.6;-0.209526277
9-11-2016;0.04;0.05;0.07;0.11;0.23;0.23;0.19;0.21;-0.356;0.6;-0.209526277
10-11-2016;0.04;0.05;0.07;0.11;0.23;0.23;0.19;0.24;-0.353;0.6;-0.209526277
11-11-2016;0.04;0.05;0.07;0.11;0.23;0.29;0.28;0.23;-0.35;0.6;-0.209526277
14-11-2016;0.04;0.05;0.07;0.11;0.23;0.29;0.28;0.23;-0.347;0.6;-0.209526277
15-11-2016;0.12;0.05;0.06;0.11;0.23;0.3;0.28;0.23;-0.349;0.6;-0.209526277
16-11-2016;0.12;0.05;0.06;0.11;0.23;0.27;0.28;0.23;-0.356;0.6;-0.209526277
17-11-2016;0.04;0.05;0.06;0.11;0.23;0.24;0.28;0.24;-0.349;0.6;-0.209526277
18-11-2016;0.04;0.05;0.06;0.11;0.23;0.24;0.28;0.24;-0.35;0.6;-0.209526277
21-11-2016;0.04;0.05;0.06;0.11;0.23;0.24;0.28;0.24;-0.349;0.6;-0.209526277
22-11-2016;0.1;0.05;0.06;0.11;0.23;0.24;0.28;0.24;-0.351;0.6;-0.209526277
23-11-2016;0.11;0.05;0.06;0.11;0.23;0.24;0.28;0.24;-0.348;0.6;-0.209526277
24-11-2016;0.04;0.16;0.06;0.11;0.23;0.24;0.28;0.24;-0.352;0.6;-0.209526277
25-11-2016;0.04;0.16;0.06;0.11;0.23;0.24;0.28;0.24;-0.35;0.6;-0.209526277
28-11-2016;0.18;0.16;0.07;0.11;0.23;0.27;0.27;0.24;-0.353;0.6;-0.209526277
29-11-2016;0.18;0.16;0.07;0.11;0.23;0.26;0.27;0.25;-0.351;0.6;-0.209526277
30-11-2016;0.19;0.16;0.07;0.11;0.23;0.29;0.27;0.25;-0.343;0.6;-0.209526277
1-12-2016;0.18;0.05;0.07;0.11;0.23;0.24;0.27;0.24;-0.344;1.1;-0.209526277
2-12-2016;0.04;0.05;0.06;0.11;0.23;0.3;0.27;0.24;-0.347;1.1;-0.209526277
5-12-2016;0.06;0.05;0.06;0.11;0.23;0.3;0.27;0.24;-0.347;1.1;-0.209526277
6-12-2016;0.13;0.05;0.07;0.11;0.23;0.3;0.27;0.24;-0.351;1.1;-0.209526277
7-12-2016;0.12;0.05;0.07;0.11;0.23;0.3;0.27;0.25;-0.349;1.1;-0.209526277
8-12-2016;0.05;0.05;0.1;0.11;0.23;0.3;0.27;0.24;-0.346;1.1;-0.209526277
9-12-2016;0.05;0.05;0.06;0.11;0.23;0.3;0.27;0.27;-0.348;1.1;-0.209526277
12-12-2016;0.18;0.05;0.06;0.11;0.23;0.32;0.27;0.27;-0.35;1.1;-0.209526277
13-12-2016;0.18;0.05;0.06;0.11;0.23;0.32;0.27;0.27;-0.352;1.1;-0.209526277
14-12-2016;0.11;0.05;0.07;0.11;0.23;0.25;0.27;0.27;-0.351;1.1;-0.209526277
15-12-2016;0.06;0.05;0.17;0.11;0.23;0.25;0.27;0.27;-0.356;1.1;-0.209526277
16-12-2016;0.17;0.06;0.11;0.11;0.23;0.25;0.27;0.28;-0.354;1.1;-0.209526277
19-12-2016;0.18;0.06;0.1;0.11;0.23;0.25;0.27;0.28;-0.354;1.1;-0.209526277
20-12-2016;0.04;0.06;0.07;0.11;0.23;0.25;0.27;0.28;-0.354;1.1;-0.209526277
21-12-2016;0.06;0.05;0.07;0.11;0.23;0.25;0.27;0.28;-0.353;1.1;-0.209526277
22-12-2016;0.1;0.06;0.07;0.11;0.23;0.25;0.27;0.28;-0.354;1.1;-0.209526277
23-12-2016;0.09;0.13;0.06;0.11;0.23;0.25;0.27;0.28;-0.356;1.1;-0.209526277
27-12-2016;0.07;0.13;0.06;0.11;0.23;0.25;0.27;0.28;-0.355;1.1;-0.209526277
28-12-2016;0.06;0.13;0.07;0.11;0.23;0.25;0.27;0.28;-0.354;1.1;-0.209526277
29-12-2016;0.05;0.1;0.06;0.11;0.23;0.25;0.27;0.29;-0.355;1.1;-0.209526277
30-12-2016;0.04;0.08;0.06;0.11;0.23;0.25;0.27;0.29;-0.329;1.1;-0.209526277
2-1-2017;0.04;0.05;0.06;0.11;0.23;0.25;0.27;0.29;-0.356;1.7;1.195902622
3-1-2017;0.05;0.05;0.06;0.11;0.23;0.25;0.27;0.29;-0.348;1.7;1.195902622
4-1-2017;0.05;0.05;0.06;0.11;0.19;0.25;0.27;0.26;-0.345;1.7;1.195902622
5-1-2017;0.05;0.05;0.06;0.11;0.19;0.25;0.27;0.26;-0.354;1.7;1.195902622
6-1-2017;0.05;0.05;0.06;0.11;0.19;0.25;0.27;0.26;-0.356;1.7;1.195902622
9-1-2017;0.05;0.05;0.22;0.11;0.2;0.25;0.27;0.26;-0.351;1.7;1.195902622
10-1-2017;0.12;0.05;0.22;0.11;0.2;0.25;0.27;0.26;-0.351;1.7;1.195902622
11-1-2017;0.11;0.05;0.23;0.11;0.2;0.26;0.27;0.27;-0.351;1.7;1.195902622
12-1-2017;0.05;0.05;0.06;0.09;0.2;0.25;0.27;0.27;-0.353;1.7;1.195902622
13-1-2017;0.05;0.05;0.06;0.09;0.2;0.25;0.27;0.27;-0.352;1.7;1.195902622
16-1-2017;0.05;0.05;0.06;0.09;0.2;0.25;0.27;0.27;-0.353;1.7;1.195902622
17-1-2017;0.12;0.05;0.06;0.09;0.2;0.25;0.27;0.27;-0.352;1.7;1.195902622
18-1-2017;0.16;0.05;0.06;0.09;0.2;0.26;0.27;0.26;-0.352;1.7;1.195902622
19-1-2017;0.14;0.05;0.06;0.09;0.2;0.26;0.26;0.26;-0.351;1.7;1.195902622
20-1-2017;0.06;0.05;0.1;0.09;0.2;0.26;0.25;0.26;-0.351;1.7;1.195902622
23-1-2017;0.05;0.05;0.1;0.09;0.2;0.26;0.25;0.26;-0.353;1.7;1.195902622
24-1-2017;0.16;0.05;0.08;0.09;0.2;0.26;0.26;0.27;-0.353;1.7;1.195902622
25-1-2017;0.16;0.05;0.07;0.09;0.2;0.26;0.25;0.26;-0.354;1.7;1.195902622
26-1-2017;0.16;0.05;0.06;0.09;0.2;0.26;0.25;0.26;-0.352;1.7;1.195902622
27-1-2017;0.05;0.05;0.06;0.09;0.2;0.25;0.25;0.26;-0.351;1.7;1.195902622
30-1-2017;0.05;0.05;0.06;0.09;0.2;0.25;0.25;0.26;-0.35;1.7;1.195902622
31-1-2017;0.05;0.05;0.06;0.09;0.2;0.25;0.25;0.26;-0.345;1.7;1.195902622
1-2-2017;0.08;0.05;0.06;0.09;0.2;0.25;0.25;0.26;-0.347;2;1.195902622
2-2-2017;0.08;0.05;0.06;0.09;0.2;0.25;0.25;0.23;-0.351;2;1.195902622
3-2-2017;0.16;0.05;0.08;0.09;0.2;0.25;0.25;0.23;-0.348;2;1.195902622
6-2-2017;0.15;0.05;0.08;0.09;0.2;0.25;0.25;0.23;-0.351;2;1.195902622
7-2-2017;0.14;0.05;0.08;0.09;0.2;0.25;0.25;0.23;-0.349;2;1.195902622
8-2-2017;0.1;0.05;0.06;0.09;0.2;0.25;0.25;0.23;-0.35;2;1.195902622
9-2-2017;0.1;0.05;0.06;0.09;0.2;0.25;0.25;0.25;-0.353;2;1.195902622
10-2-2017;0.1;0.05;0.06;0.09;0.2;0.25;0.25;0.25;-0.352;2;1.195902622
13-2-2017;0.1;0.05;0.06;0.09;0.2;0.25;0.3;0.25;-0.354;2;1.195902622
14-2-2017;0.12;0.05;0.06;0.09;0.2;0.25;0.3;0.26;-0.353;2;1.195902622
15-2-2017;0.14;0.1;0.06;0.09;0.2;0.26;0.3;0.27;-0.353;2;1.195902622
16-2-2017;0.1;0.05;0.06;0.09;0.2;0.25;0.29;0.26;-0.354;2;1.195902622
17-2-2017;0.1;0.05;0.06;0.09;0.2;0.25;0.3;0.27;-0.355;2;1.195902622
20-2-2017;0.1;0.05;0.06;0.09;0.2;0.26;0.3;0.27;-0.354;2;1.195902622
21-2-2017;0.14;0.05;0.07;0.09;0.2;0.26;0.3;0.27;-0.356;2;1.195902622
22-2-2017;0.13;0.05;0.13;0.09;0.2;0.26;0.3;0.28;-0.36;2;1.195902622
23-2-2017;0.1;0.05;0.06;0.09;0.2;0.26;0.3;0.27;-0.356;2;1.195902622
24-2-2017;0.07;0.05;0.06;0.09;0.2;0.26;0.31;0.28;-0.359;2;1.195902622
27-2-2017;0.07;0.05;0.06;0.09;0.2;0.26;0.31;0.28;-0.357;2;1.195902622
28-2-2017;0.1;0.05;0.06;0.09;0.2;0.26;0.31;0.28;-0.345;2;1.195902622
1-3-2017;0.1;0.05;0.06;0.09;0.2;0.26;0.31;0.28;-0.35;1.7;1.195902622
2-3-2017;0.09;0.05;0.06;0.09;0.2;0.26;0.31;0.28;-0.351;1.7;1.195902622
3-3-2017;0.11;0.05;0.07;0.09;0.2;0.26;0.3;0.26;-0.349;1.7;1.195902622
6-3-2017;0.12;0.05;0.07;0.09;0.2;0.26;0.29;0.25;-0.352;1.7;1.195902622
7-3-2017;0.15;0.05;0.07;0.09;0.2;0.26;0.29;0.25;-0.353;1.7;1.195902622
8-3-2017;0.16;0.05;0.07;0.09;0.2;0.26;0.29;0.25;-0.353;1.7;1.195902622
9-3-2017;0.16;0.05;0.07;0.09;0.2;0.26;0.29;0.26;-0.353;1.7;1.195902622
10-3-2017;0.15;0.05;0.06;0.08;0.19;0.26;0.29;0.26;-0.352;1.7;1.195902622
13-3-2017;0.18;0.05;0.06;0.08;0.19;0.26;0.29;0.26;-0.353;1.7;1.195902622
14-3-2017;0.18;0.05;0.06;0.08;0.18;0.27;0.29;0.25;-0.354;1.7;1.195902622
15-3-2017;0.13;0.05;0.06;0.09;0.19;0.27;0.29;0.25;-0.354;1.7;1.195902622
16-3-2017;0.1;0.05;0.06;0.09;0.2;0.27;0.29;0.25;-0.354;1.7;1.195902622
17-3-2017;0.16;0.05;0.06;0.09;0.2;0.26;0.28;0.25;-0.353;1.7;1.195902622
20-3-2017;0.16;0.05;0.06;0.09;0.2;0.26;0.28;0.24;-0.35;1.7;1.195902622
21-3-2017;0.15;0.05;0.12;0.09;0.2;0.26;0.28;0.24;-0.347;1.7;1.195902622
22-3-2017;0.14;0.05;0.15;0.09;0.2;0.26;0.28;0.23;-0.357;1.7;1.195902622
23-3-2017;0.15;0.05;0.22;0.09;0.2;0.26;0.28;0.23;-0.357;1.7;1.195902622
24-3-2017;0.16;0.05;0.06;0.09;0.12;0.26;0.28;0.23;-0.356;1.7;1.195902622
27-3-2017;0.19;0.05;0.06;0.09;0.12;0.26;0.28;0.23;-0.357;1.7;1.195902622
28-3-2017;0.12;0.05;0.06;0.09;0.12;0.26;0.28;0.24;-0.357;1.7;1.195902622
29-3-2017;0.07;0.05;0.06;0.09;0.12;0.26;0.28;0.24;-0.357;1.7;1.195902622
30-3-2017;0.12;0.04;0.06;0.09;0.12;0.26;0.28;0.25;-0.356;1.7;1.195902622
31-3-2017;0.12;0.04;0.06;0.09;0.12;0.26;0.28;0.25;-0.355;1.7;1.195902622
3-4-2017;0.12;0.04;0.06;0.09;0.12;0.26;0.29;0.26;-0.353;2;-1.109031604
4-4-2017;0.15;0.04;0.06;0.09;0.12;0.25;0.28;0.27;-0.351;2;-1.109031604
5-4-2017;0.12;0.05;0.06;0.09;0.12;0.25;0.28;0.28;-0.352;2;-1.109031604
6-4-2017;0.06;0.05;0.06;0.09;0.12;0.25;0.28;0.28;-0.353;2;-1.109031604
7-4-2017;0.06;0.05;0.17;0.09;0.12;0.25;0.28;0.27;-0.353;2;-1.109031604
10-4-2017;0.19;0.05;0.17;0.09;0.12;0.25;0.28;0.28;-0.357;2;-1.109031604
11-4-2017;0.06;0.05;0.17;0.09;0.12;0.25;0.28;0.28;-0.358;2;-1.109031604
12-4-2017;0.12;0.05;0.17;0.09;0.12;0.25;0.28;0.29;-0.359;2;-1.109031604
13-4-2017;0.13;0.04;0.06;0.09;0.12;0.31;0.28;0.29;-0.358;2;-1.109031604
18-4-2017;0.14;0.04;0.06;0.09;0.12;0.29;0.28;0.29;-0.359;2;-1.109031604
19-4-2017;0.12;0.04;0.06;0.09;0.12;0.29;0.28;0.29;-0.359;2;-1.109031604
20-4-2017;0.14;0.05;0.06;0.09;0.12;0.28;0.33;0.29;-0.358;2;-1.109031604
21-4-2017;0.15;0.05;0.06;0.09;0.12;0.25;0.28;0.29;-0.358;2;-1.109031604
24-4-2017;0.16;0.04;0.06;0.09;0.12;0.25;0.28;0.27;-0.358;2;-1.109031604
25-4-2017;0.05;0.04;0.06;0.09;0.12;0.25;0.27;0.27;-0.362;2;-1.109031604
26-4-2017;0.1;0.05;0.06;0.09;0.12;0.25;0.27;0.27;-0.363;2;-1.109031604
27-4-2017;0.11;0.04;0.06;0.09;0.12;0.25;0.27;0.27;-0.362;2;-1.109031604
28-4-2017;0.08;0.04;0.06;0.09;0.12;0.23;0.27;0.27;-0.351;2;-1.109031604
2-5-2017;0.05;0.04;0.06;0.09;0.12;0.23;0.27;0.27;-0.356;1.6;-1.109031604
3-5-2017;0.07;0.04;0.06;0.09;0.12;0.22;0.26;0.26;-0.357;1.6;-1.109031604
4-5-2017;0.07;0.05;0.06;0.09;0.12;0.22;0.24;0.26;-0.357;1.6;-1.109031604
5-5-2017;0.19;0.04;0.06;0.09;0.12;0.24;0.25;0.28;-0.357;1.6;-1.109031604
8-5-2017;0.16;0.04;0.07;0.09;0.12;0.24;0.25;0.27;-0.356;1.6;-1.109031604
9-5-2017;0.15;0.05;0.07;0.09;0.12;0.24;0.25;0.26;-0.357;1.6;-1.109031604
10-5-2017;0.15;0.04;0.17;0.09;0.12;0.24;0.25;0.26;-0.358;1.6;-1.109031604
11-5-2017;0.17;0.04;0.17;0.09;0.12;0.24;0.25;0.26;-0.361;1.6;-1.109031604
12-5-2017;0.19;0.04;0.17;0.09;0.12;0.24;0.25;0.27;-0.358;1.6;-1.109031604
15-5-2017;0.16;0.04;0.17;0.09;0.12;0.24;0.25;0.27;-0.358;1.6;-1.109031604
16-5-2017;0.15;0.04;0.06;0.07;0.11;0.2;0.25;0.27;-0.367;1.6;-1.109031604
17-5-2017;0.16;0.15;0.06;0.07;0.12;0.2;0.26;0.27;-0.359;1.6;-1.109031604
18-5-2017;0.16;0.04;0.06;0.07;0.16;0.21;0.26;0.27;-0.362;1.6;-1.109031604
19-5-2017;0.06;0.04;0.06;0.07;0.16;0.21;0.26;0.27;-0.36;1.6;-1.109031604
22-5-2017;0.15;0.04;0.06;0.07;0.08;0.21;0.25;0.27;-0.359;1.6;-1.109031604
23-5-2017;0.14;0.04;0.06;0.07;0.08;0.21;0.25;0.26;-0.36;1.6;-1.109031604
24-5-2017;0.15;0.04;0.06;0.07;0.08;0.21;0.25;0.26;-0.359;1.6;-1.109031604
